id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
1525,21,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,726,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:50
1527,21,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,727,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:50
1529,21,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,728,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:50
1531,21,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,729,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:50
1533,21,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,730,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:50
1535,21,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,731,7,,btn_add_optional_photo.jpg,1,1,4/2/2019 9:45,6/12/2019 17:50
1537,21,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,704,7,,btn_add_optional_photo.jpg,1,0,4/2/2019 9:45,6/24/2019 16:01
1539,21,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,734,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 9:45
1541,21,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,742,3,,btn_add_photo.jpg,0,1,4/2/2019 9:45,4/2/2019 9:45
1543,21,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,743,3,,btn_add_photo.jpg,0,1,4/2/2019 9:45,4/2/2019 9:45
1546,23,Property Secured Photo,property_secured_image,,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1549,23,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,745,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 9:45
1552,23,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1554,23,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1556,23,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,745,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/2/2019 9:45,4/2/2019 9:45
1558,23,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1560,23,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1562,23,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1564,23,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,745,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1572,23,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,749,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:45,4/2/2019 9:45
1573,23,Front of the Property,front_of_property_image,,750,3,,btn_property_main.jpg,1,1,4/2/2019 9:45,4/2/2019 10:33
1574,23,Street View from Street,street_view_from_street_image,,745,3,,btn_street_view.jpg,1,0,4/2/2019 9:45,4/2/2019 10:57
1575,23,Street View from Front Door,street_view_from_front_door_image,,753,3,,btn_street_from_door.jpg,1,1,4/2/2019 9:45,4/2/2019 9:45
1576,23,Property Address Verification,property_address_verification_image,,754,3,,btn_property_verification.jpg,1,1,4/2/2019 9:45,4/2/2019 9:45
1580,23,Property Occupied Photo,property_occupied_image,,756,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:34
1584,23,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",758,7,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:34
1587,23,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,759,7,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:34
1590,23,Exterior Condition Photo,siding_condition_image,Optionally take a photo of the siding,760,7,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:34
1593,23,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,761,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:34
1596,23,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,763,7,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:45,4/2/2019 10:34
1598,23,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,764,7,,btn_add_optional_photo.jpg,2,0,4/2/2019 9:45,4/2/2019 10:34
1609,23,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,767,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 10:35
1611,23,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,768,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 10:35
1613,23,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,769,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 10:35
1615,23,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,770,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 10:35
1617,23,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,771,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 10:35
1619,23,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,772,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 10:35
1621,23,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,773,7,,btn_add_optional_photo.jpg,2,0,4/2/2019 9:45,4/2/2019 10:35
1623,23,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,775,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:45,4/2/2019 9:45
1625,23,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,783,3,,btn_add_photo.jpg,0,1,4/2/2019 9:45,4/2/2019 9:45
1627,23,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,784,3,,btn_add_photo.jpg,0,1,4/2/2019 9:45,4/2/2019 9:45
1630,22,Property Secured Photo,property_secured_image,,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1633,22,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,786,3,,btn_add_optional_photo.jpg,3,0,4/2/2019 9:46,4/2/2019 9:46
1636,22,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1638,22,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1640,22,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,786,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,4/2/2019 9:46,4/2/2019 9:46
1642,22,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1644,22,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1646,22,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1648,22,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,786,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1656,22,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,790,3,,btn_add_optional_photo.jpg,0,0,4/2/2019 9:46,4/2/2019 9:46
1657,22,Front of the Property,front_of_property_image,,791,3,,btn_property_main.jpg,0,1,4/2/2019 9:46,4/2/2019 9:46
1658,22,Street View from Street,street_view_from_street_image,,792,3,,btn_street_view.jpg,1,1,4/2/2019 9:46,4/2/2019 9:46
1659,22,Street View from Front Door,street_view_from_front_door_image,,794,3,,btn_street_from_door.jpg,1,1,4/2/2019 9:46,4/2/2019 9:46
1660,22,Property Address Verification,property_address_verification_image,,795,3,,btn_property_verification.jpg,1,1,4/2/2019 9:46,4/2/2019 9:46
1664,22,Property Occupied Photo,property_occupied_image,,797,3,,btn_add_optional_photo.jpg,3,1,4/2/2019 9:46,4/2/2019 9:46
1668,22,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",799,7,,btn_add_optional_photo.jpg,3,1,4/2/2019 9:46,4/2/2019 9:46
1671,22,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,800,7,,btn_add_optional_photo.jpg,4,1,4/2/2019 9:46,4/2/2019 11:13
1674,22,Exterior Condition Photo,siding_condition_image,Optionally take a photo of the siding,801,7,,btn_add_optional_photo.jpg,3,1,4/2/2019 9:46,4/2/2019 11:13
1677,22,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,802,3,,btn_add_optional_photo.jpg,3,1,4/2/2019 9:46,4/2/2019 9:46
1680,22,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,804,7,,btn_add_optional_photo.jpg,3,1,4/2/2019 9:46,4/2/2019 9:46
1682,22,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,805,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1693,22,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,808,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1695,22,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,809,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1697,22,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,810,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1699,22,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,811,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1701,22,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,812,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1703,22,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,813,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1705,22,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,814,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1707,22,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,816,7,,btn_add_optional_photo.jpg,2,1,4/2/2019 9:46,4/2/2019 9:46
1709,22,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,824,3,,btn_add_photo.jpg,0,1,4/2/2019 9:46,4/2/2019 9:46
1711,22,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,825,3,,btn_add_photo.jpg,0,1,4/2/2019 9:46,4/2/2019 9:46
1718,22,HVAC Condition Photo Interior ,hvac_condition_interior_photo,Take a photo of the HVAC System (inside),828,7,,btn_add_optional_photo.jpg,8,1,4/2/2019 10:44,4/2/2019 10:45
1736,24,Property Secured Photo,property_secured_image,,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1739,24,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1741,24,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1743,24,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,832,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,5/22/2019 12:09,5/22/2019 12:09
1745,24,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1747,24,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1749,24,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1751,24,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,832,3,,btn_add_optional_photo.jpg,0,0,5/22/2019 12:09,5/22/2019 12:09
1753,24,Front of the Property,front_of_property_image,,833,3,,btn_property_main.jpg,0,1,5/22/2019 12:09,5/22/2019 12:09
1754,24,Street View from Street,street_view_from_street_image,,834,3,,btn_street_view.jpg,1,1,5/22/2019 12:09,5/22/2019 12:09
1755,24,Street View from Front Door,street_view_from_front_door_image,,835,3,,btn_street_from_door.jpg,1,1,5/22/2019 12:09,5/22/2019 12:09
1756,24,Property Address Verification,property_address_verification_image,,836,3,,btn_property_verification.jpg,1,1,5/22/2019 12:09,5/22/2019 12:09
1760,24,Property Occupied Photo,property_occupied_image,,839,3,,btn_add_optional_photo.jpg,0,1,5/22/2019 12:09,5/22/2019 12:09
1764,24,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",841,3,,btn_add_optional_photo.jpg,0,1,5/22/2019 12:09,5/22/2019 12:09
1767,24,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,842,3,,btn_add_optional_photo.jpg,0,1,5/22/2019 12:09,5/22/2019 12:09
1770,24,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,843,3,,btn_add_optional_photo.jpg,3,1,5/22/2019 12:09,9/23/2019 16:35
1773,24,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,844,3,,btn_add_optional_photo.jpg,3,1,5/22/2019 12:09,9/23/2019 16:35
1776,24,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,845,3,,btn_add_optional_photo.jpg,3,1,5/22/2019 12:09,9/23/2019 16:35
1779,24,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,846,3,,btn_add_optional_photo.jpg,3,1,5/22/2019 12:09,9/23/2019 16:35
1781,24,Other Condition Photo,other_condition_image,Optionally take a photo to explain,847,3,,btn_add_optional_photo.jpg,2,1,5/22/2019 12:09,9/23/2019 16:35
1792,24,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,850,3,,btn_add_optional_photo.jpg,1,1,5/22/2019 12:09,9/23/2019 16:36
1794,24,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,851,3,,btn_add_optional_photo.jpg,2,1,5/22/2019 12:09,9/23/2019 16:36
1796,24,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,852,3,,btn_add_optional_photo.jpg,2,1,5/22/2019 12:09,9/23/2019 16:36
1798,24,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,853,3,,btn_add_optional_photo.jpg,2,1,5/22/2019 12:09,9/23/2019 16:36
1800,24,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,854,3,,btn_add_optional_photo.jpg,2,1,5/22/2019 12:09,9/23/2019 16:36
1802,24,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,855,3,,btn_add_optional_photo.jpg,2,1,5/22/2019 12:09,9/23/2019 16:36
1807,24,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,859,3,,btn_add_optional_photo.jpg,3,1,5/22/2019 12:09,9/24/2019 8:32
1809,24,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,867,3,,btn_add_photo.jpg,0,1,5/22/2019 12:09,5/22/2019 12:09
1811,24,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,868,3,,btn_add_photo.jpg,0,1,5/22/2019 12:09,5/22/2019 12:09
1814,25,Property Secured Photo,property_secured_image,,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1817,25,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1819,25,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1821,25,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,870,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,6/10/2019 23:13,6/10/2019 23:13
1823,25,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1825,25,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1827,25,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1829,25,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,870,3,,btn_add_optional_photo.jpg,0,0,6/10/2019 23:13,6/10/2019 23:13
1834,25,"If your property is for sale or has a contract pending, take a photo of your for sale sign.",for_sale_sign_photo_image,,873,3,,btn_property_main.jpg,1,1,6/10/2019 23:13,6/10/2019 23:13
1836,25,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,874,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1837,25,Front of the Property,front_of_property_image,,875,3,,btn_property_main.jpg,1,1,6/10/2019 23:13,10/8/2019 15:54
1838,25,Street View from Street,street_view_from_street_image,,876,3,,btn_street_view.jpg,1,1,6/10/2019 23:13,10/8/2019 15:55
1839,25,Street View from Front Door,street_view_from_front_door_image,,878,3,,btn_street_from_door.jpg,1,1,6/10/2019 23:13,6/10/2019 23:13
1840,25,Property Address Verification,property_address_verification_image,,879,3,,btn_property_verification.jpg,1,1,6/10/2019 23:13,10/8/2019 16:24
1844,25,Property Occupied Photo,property_occupied_image,,881,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1848,25,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",883,3,,btn_add_optional_photo.jpg,3,1,6/10/2019 23:13,10/9/2019 13:54
1851,25,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,884,3,,btn_add_optional_photo.jpg,3,1,6/10/2019 23:13,10/9/2019 13:55
1854,25,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,885,3,,btn_add_optional_photo.jpg,3,1,6/10/2019 23:13,10/9/2019 13:55
1857,25,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,886,3,,btn_add_optional_photo.jpg,3,1,6/10/2019 23:13,10/9/2019 13:55
1860,25,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,887,3,,btn_add_optional_photo.jpg,3,1,6/10/2019 23:13,10/9/2019 13:56
1863,25,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,888,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1865,25,Other Condition Photo,other_condition_image,Optionally take a photo to explain,889,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1876,25,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,892,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1878,25,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,893,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1880,25,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,894,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1882,25,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,895,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1884,25,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,896,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1886,25,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,898,3,,btn_add_optional_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1888,25,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,906,3,,btn_add_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1890,25,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,907,3,,btn_add_photo.jpg,0,1,6/10/2019 23:13,6/10/2019 23:13
1899,26,Property Secured Photo,property_secured_image,,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1902,26,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1904,26,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1906,26,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,912,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,8/30/2019 10:13,8/30/2019 10:13
1908,26,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1910,26,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1912,26,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1914,26,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,912,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:13,8/30/2019 10:13
1916,26,Front of the Property,front_of_property_image,,913,3,,btn_property_main.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1917,26,Street View from Street,street_view_from_street_image,,914,3,,btn_street_view.jpg,1,1,8/30/2019 10:13,8/30/2019 10:13
1918,26,Street View from Front Door,street_view_from_front_door_image,,915,3,,btn_street_from_door.jpg,1,1,8/30/2019 10:13,8/30/2019 10:13
1919,26,Property Address Verification,property_address_verification_image,,916,3,,btn_property_verification.jpg,1,1,8/30/2019 10:13,8/30/2019 10:13
1923,26,Property Occupied Photo,property_occupied_image,,919,3,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1927,26,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",921,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1930,26,Fire Damage Photo,fire_damage_photo,Optionally take a photo,922,3,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1933,26,Flood Damage Photo,flood_damage_photo,Optionally take a photo,923,3,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1936,26,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,924,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1939,26,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,925,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1942,26,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,926,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1945,26,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,927,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1948,26,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,928,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,8/30/2019 10:13
1950,26,Other Condition Photo,other_condition_image,Optionally take a photo to explain,929,7,,btn_add_optional_photo.jpg,2,1,8/30/2019 10:13,8/30/2019 10:13
1954,26,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,931,3,,btn_add_optional_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1963,26,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,933,3,,btn_add_optional_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1965,26,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,934,3,,btn_add_optional_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1968,26,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,936,3,,btn_add_optional_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1972,26,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,938,3,,btn_add_optional_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1974,26,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,939,7,,btn_add_optional_photo.jpg,3,1,8/30/2019 10:13,9/23/2019 21:17
1976,26,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,940,3,,btn_add_optional_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1978,26,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,949,3,,btn_add_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1980,26,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,950,3,,btn_add_photo.jpg,0,1,8/30/2019 10:13,8/30/2019 10:13
1983,27,Property Secured Photo,property_secured_image,,952,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:15,8/30/2019 10:15
1986,27,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,952,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:15,8/30/2019 10:15
1988,27,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,952,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:15,8/30/2019 10:15
1990,27,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,952,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,8/30/2019 10:15,8/30/2019 10:15
1992,27,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,952,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:15,8/30/2019 10:15
1994,27,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,952,3,,btn_add_optional_photo.jpg,0,0,8/30/2019 10:15,8/30/2019 10:15
